time,block_vs_torch,V_study_7,V_loop_7,Q_study_7,Q_loop_7,V3_7,V4_7,Q4_7,V_study_9,V_loop_9,Q_study_9,Q_loop_9,V3_9,V4_9,Q4_9,V_study_10,V_loop_10,Q_study_10,Q_loop_10,V3_10,V4_10,Q4_10,V_study_11,V_loop_11,Q_study_11,Q_loop_11,V3_11,V4_11,Q4_11
14:00,7.3885917663552014e-06,1.0420891,1.0417021804988706,-57.262753,-53.6729978125,1.0297058820724487,1.0965015888214111,0.3687906861305237,1.0413138,1.040934237285298,-43.512123,-41.751751015625,1.029411554336548,1.126134753227234,0.4326589405536651,1.0418226,1.0414158665642967,-30.25576,-29.11932375,1.0296928882598877,1.170193076133728,0.4310826659202575,1.041954,1.0415420368931865,-31.419527,-30.182608359375,1.0288047790527344,1.169425129890442,0.4115181863307953
14:15,9.26733016970438e-06,1.043706,1.0433227221433417,-63.62598,-59.78243203125,1.0294904708862305,1.0989583730697632,0.371071994304657,1.042963,1.0425863636293116,-51.34098,-49.44199,1.029370903968811,1.1231344938278198,0.4338819086551666,1.0434976,1.043093443371257,-35.980423,-34.840165468749994,1.0294870138168335,1.16615092754364,0.4328320026397705,1.0436319,1.043222571479646,-36.761715,-35.437625859375004,1.0284332036972046,1.1666513681411743,0.4095161557197571
14:30,2.6403665542629184e-05,1.0430175,1.042638706897791,-56.557213,-53.6559315625,1.0288153886795044,1.1046390533447266,0.3616131544113159,1.0422641,1.0418936610281122,-50.25861,-49.1822615625,1.028656244277954,1.1213918924331665,0.4233410656452179,1.0427532,1.0423581504994652,-37.238815,-36.357116328125,1.0282399654388428,1.162360668182373,0.4243646562099457,1.0428776,1.042477722078648,-37.57373,-36.34364890625,1.0268194675445557,1.160021185874939,0.379845529794693
14:45,7.951557636259876e-05,1.0413983,1.0410214135790818,-48.223454,-47.250410625,1.025003433227539,1.1151998043060305,0.3269082605838775,1.0406506,1.0402866722617568,-48.612736,-47.393245078125,1.0269943475723269,1.1144864559173584,0.3833723068237304,1.0410922,1.04070625297425,-35.820553,-34.81778046875,1.0262103080749512,1.1554043292999268,0.3813356459140777,1.0412096,1.040819425798427,-32.67316,-31.1918903125,1.0257941484451294,1.1496224403381348,0.315863698720932
15:00,0.0001057028770446,1.0400046,1.0396439897773964,-49.697636,-49.0328971875,1.020074725151062,1.1171478033065796,0.2985380887985229,1.0392914,1.0389436982817817,-45.123394,-43.35258203125,1.025707125663757,1.1112704277038574,0.3437743782997131,1.0397125,1.0393439057718437,-34.098904,-32.943065625,1.024516224861145,1.1477041244506836,0.3357414007186889,1.0398282,1.039455296601916,-27.200336,-25.83451,1.0248266458511353,1.1384201049804688,0.2460264712572097
15:15,3.620982170104981e-06,1.0386698,1.038340930700715,-47.49299,-46.513460234375,1.019261121749878,1.114961862564087,0.2867304980754852,1.0379843,1.0376666963329708,-32.393177,-30.629319765625,1.0252147912979126,1.1144026517868042,0.2695396542549133,1.038357,1.0380208166619285,-27.21513,-25.6410115625,1.0209169387817385,1.1434437036514282,0.2256736904382705,1.0384626,1.0381224670716147,-20.884815,-19.731998828125,1.022982120513916,1.1362284421920776,0.1813287883996963
15:30,6.467103957907838e-08,1.0371221,1.0367641392083533,-38.748737,-37.77125921875,1.020147442817688,1.1142585277557373,0.2627139091491699,1.036484,1.0361343686504432,-22.35959,-21.4407527734375,1.0255974531173706,1.1178085803985596,0.230390191078186,1.036814,1.0364447365101264,-16.56393,-15.933749375,1.015252709388733,1.1444700956344604,0.1193219497799873,1.0369133,1.0365398078585035,-16.560865,-15.994195234375,1.020579814910889,1.1405044794082642,0.1475477963685989
15:45,0.0001049065589904,1.0371568,1.0368063512929635,-38.613113,-37.579972109375,1.0212358236312866,1.1126450300216677,0.2710184752941131,1.0365269,1.0361845769662958,-21.295145,-20.382372109375,1.0258303880691528,1.1171952486038208,0.2209357172250747,1.0368207,1.0364593500309165,-15.882727,-15.431621796875,1.0123051404953003,1.1455107927322388,0.1045656278729438,1.0369167,1.0365513737109675,-17.391294,-16.8263758203125,1.0195353031158447,1.1409714221954346,0.1474794447422027
16:00,5.763769149791376e-06,1.0109754,1.0104632239076672,-0.00016906591,-0.0006125011897087,1.0275734663009644,1.116252899169922,0.3323140442371368,1.0106157,1.010132378728536,-9.3292605e-05,0.0028532157182693,1.0295180082321167,1.0937845706939695,0.3795934021472931,1.0103177,1.0098197974122336,-0.7021053,-0.1406668118286132,1.009865403175354,1.1477965116500854,0.3474474847316742,1.0102837,1.00978243567402,-5.883478e-05,0.0005027545642852,1.0261151790618896,1.1363288164138794,0.3643223941326141
16:15,0.0005760300159454,1.009972,1.0096707434384602,-2.6279126e-09,-0.0024778728961944,1.0278661251068115,1.108133316040039,0.3498284220695495,1.0096344,1.0093388006907429,2.2107802e-09,-0.0010273846530914,1.0297521352767944,1.0657401084899902,0.2884586453437805,1.0092748,1.0089668215466503,-10.898058,-10.529746171875,1.0037788152694702,1.133734107017517,0.3195733428001404,1.0092291,1.0089183096570518,1.7915841e-09,0.000147978400588,1.0277351140975952,1.0977147817611694,0.3473478555679321
16:30,2.236366272001522e-06,1.0124676,1.0120942437373384,2.2097092e-08,-0.0007418811821937,1.0262792110443115,1.121384859085083,0.3450496792793274,1.0120909,1.011725156856924,2.2819956e-08,-0.0003221415120363,1.029598832130432,1.0665172338485718,0.2522279918193817,1.0117798,1.0113980102383875,-14.833479,-14.2564454296875,1.002645492553711,1.1412248611450195,0.2775675356388092,1.0117449,1.0113596213578175,2.2806308e-08,-4.637735471129417e-05,1.025689721107483,1.1030592918395996,0.3185059726238251
16:45,2.837181091175367e-07,1.0085682,1.008238414220833,4.2554507e-08,-0.0001831602787971,1.0255279541015625,1.1205397844314575,0.3347451686859131,1.008203,1.0078800342034346,4.0462524e-08,7.300607860088348e-05,1.0295989513397217,1.0646913051605225,0.2602148652076721,1.0078142,1.007477303535138,-9.647937,-9.155173046875,1.0019105672836304,1.140723466873169,0.2804418206214905,1.0077617,1.0074217157305172,4.271578e-08,-1.0244840625673533e-05,1.0238385200500488,1.0929315090179443,0.3230279684066772
17:00,6.751715120323355e-08,1.0062298,1.0059127602803657,-1.1950888e-08,4.9617216885089874e-05,1.0233633518218994,1.1237146854400637,0.3231829404830932,1.0058599,1.0055492269477655,-1.12420695e-08,-2.0514786653220656e-05,1.029520869255066,1.0611255168914795,0.2199406027793884,1.005423,1.0050991519496697,-6.3870068,-5.8451833984375,1.001407265663147,1.1341922283172607,0.2610396146774292,1.005361,1.005034077256958,-1.2636644e-08,-0.0037687596130371,1.0214428901672363,1.0836142301559448,0.3122338950634002
17:15,9.29150622730468e-06,1.0034542,1.0031423576131369,3.8649297e-08,1.5476188734173772e-05,1.0204272270202637,1.1238969564437866,0.3114192187786102,1.0030742,1.0027684542038255,3.6296367e-08,-0.0370857900238037,1.0292882919311523,1.058601975440979,0.175714761018753,1.0025932,1.0022744988423522,-2.1137505,-1.63976556640625,1.0011374950408936,1.128042697906494,0.2243685275316238,1.0025221,1.0022004260600743,4.1289066e-08,0.0016556536340713,1.0186012983322144,1.076290726661682,0.2983748316764831
17:30,3.739763083210335e-06,1.0003616,1.0000577099697372,-7.529979e-09,0.0048509902763366,1.0172001123428345,1.1224666833877563,0.2992851138114929,0.99997663,0.999677357641112,-6.6683756e-09,0.0023077990293502,1.0289361476898191,1.0565149784088137,0.1331535875797271,0.9994346,0.999123315362111,-1.9886315e-06,0.0008948792958259,1.0009779930114746,1.1166105270385742,0.1695553511381149,0.9993506,0.999036739941786,-7.6881435e-09,0.0003456940233707,1.0159156322479248,1.0671647787094116,0.2830827832221985
